Name,URL
da957b50-0bc6-4bab-b2c6-8c55f6d1a840,https://drive.google.com/drive/folders/1WWixKrmlPrccNeigY59a-kywb0IQoo7g
dd743001-338b-4302-8671-5773cb80e559,https://drive.google.com/drive/folders/1aaFkVWRcx3EJ2V41r-Tv_vX5DOKoywmL
dc8833aa-f96f-4fad-90c0-a33adf157ae7,https://drive.google.com/drive/folders/1f0x26akULrPZ5SjJlG5wKOsJYfNwWr-i
db4656d2-53de-40ff-aeac-9330462ba576,https://drive.google.com/drive/folders/1mRJlHhVLfXxtsmPkyv8KyE582YMsKPXR
da3626ac-1d55-4b15-9208-5d7a4f651f54,https://drive.google.com/drive/folders/1nuZlemEkI7KOFlV9HqTZNazo0DsFmTwz
d98da22d-7704-4b1d-bb4e-a868707a8e3d,https://drive.google.com/drive/folders/1rWJI9Vzd2CG-v_pizr152_czB3mILu75
dd4dbeda-1265-4480-ba7c-7e0e7289ddf2,https://drive.google.com/drive/folders/1rvOxvv6mEFgZWO9oC6gRGqlmuhRYMGsN
db01f2b9-9f61-4f57-a39c-65d7c3217876,https://drive.google.com/drive/folders/1vmF9WyapOCEwlmgqkU6vLfr8esEp36pG
dc0da834-54fc-4ead-bba0-297a4151f58d,https://drive.google.com/drive/folders/1y41GhnnTSat-3qOTYtM3TCeilYujxNMo
d92ef449-fa35-44dd-ad74-6b7b79a1054b,https://drive.google.com/drive/folders/1-DoCz-_fgTtdgW39IwyRPxcbA0HnwQz2
d78c380b-dfde-40d8-96ea-b5d66c4daabe,https://drive.google.com/drive/folders/19_iPvHFmdxOPnaM1gESofBUqKmsl_dVW
d86cb8ed-2e8d-40a3-9b0d-9dc0dd26cad1,https://drive.google.com/drive/folders/1I2479oXLmA7_uhrJubmXrsNF1JY8AHRJ
d78b46ea-228d-4f49-968d-02181b7914ad,https://drive.google.com/drive/folders/1OkXUgl9ggONPowFHLz4OOmusLxSW3dzS
d86d8f80-cd92-4811-ab94-3c1a472c23b5,https://drive.google.com/drive/folders/1T0e2FxbjW78VklEwTG7bNhyXSx_3H6sp
d8ba79f7-1de9-43ed-8a23-df695d695c19,https://drive.google.com/drive/folders/1Z6t1g5_bKD-XFenRZPAG-PSbnZSqTAEu
d79a8973-a39b-488b-9c38-64d5831724ff,https://drive.google.com/drive/folders/1i_G1Q35Jv1TrieEpjZFmP0boXOb2kCnl
d8685163-38a2-4de0-8d23-4c443c3d2db1,https://drive.google.com/drive/folders/1kUtGdLbYEKqiz5zH56PnQQIyXsZ8Y6NO
d7cdeda5-6d1a-44f6-b1b2-6395ba6df6cb,https://drive.google.com/drive/folders/1qGlkJJ5tbCBP2xfoTwLTsRqCO3EQByGQ
d72de87e-63ca-43e3-a2c6-436fd9626e64,https://drive.google.com/drive/folders/1ujK9UD5z5OqlvPzgndut4UEcAd_7pPPu
d5519472-9464-43cc-9134-0e05c8282ba6,https://drive.google.com/drive/folders/13z7yEc6N5tPm6WpKo-HOjMqwX9kDspgM
d5eec89c-aa65-4400-a5e8-7c929845368c,https://drive.google.com/drive/folders/1Ar8CBW-b7Lqztx7XEAvE913yzA5zL3FG
d68fa59e-4aa1-46e5-85be-0012d849ca3f,https://drive.google.com/drive/folders/1Ftbv30BiqhNqTQpDkQS45MrRCMxA5vUC
d4c07ec7-b430-45a5-a31f-4ea1ebad2f81,https://drive.google.com/drive/folders/1OLKcxVwaF6_digznUNlZtrwleJaw5Y5N
d4faf614-22f9-48e8-96c8-972887f80e83,https://drive.google.com/drive/folders/1X9NhxfqUYRWX3kKLg_JHYAmYYBXU8iVJ
d6b55ac9-818c-4a73-be76-304584a581b8,https://drive.google.com/drive/folders/1Z9yBVBYdaSmlaWKxSRA_1tt6x7hbkge3
d5060399-1d78-46b2-b1fa-685356762d0d,https://drive.google.com/drive/folders/1eOLER6mQwNVm614qsFbs6xUChGchYJSI
d5c258de-8d77-425d-a504-c9cc65dd243b,https://drive.google.com/drive/folders/1ml92RjpSzeAv6JvTj2G0qD3dtXPDLqlw
d43493e3-ec21-47d7-9c49-be0717671d2c,https://drive.google.com/drive/folders/1n3q80K_FttWe7gKdBqt4cNTnNltRrzTU
d718244e-12fc-4b29-bc10-1ee31190d00c,https://drive.google.com/drive/folders/1vliqCi8bl1jIWhYrgKEYho6LUTaL2Utb
d2165d4d-180a-466b-95f8-f8257330c06a,https://drive.google.com/drive/folders/1479AwrSmyrCHaLp5HAo1ubYFjd0UnF1G
d2bb8013-2a3d-4d37-84ae-9166e185f611,https://drive.google.com/drive/folders/1IWaMpZtAEZjDEFZ2TIw7gt7upt9yFZw-
